zipcode,SVI_SES,SVI_SES_quartile
28572,0.8053192883022774,4
28573,0.40915291275930665,2
28574,0.682181047290668,3
28575,0.0957,1
28577,0.527,3
28578,0.9062871995755041,4
28579,0.6367549668874172,3
28580,0.8397374446858155,4
28581,0.5518,3
28582,0.60967208599261,3
28583,0.4953070376432079,2
28584,0.49822938554902335,2
28585,0.879428618968386,4
28586,0.803645046908473,4
28587,0.893,4
28589,0.5518,3
28590,0.5176738783684709,3
28594,0.17383344147066776,1
28601,0.6567554817605076,3
28602,0.6551842871143052,3
28604,0.5460909884238646,3
28605,0.5052399299605097,3
28606,0.6179429365018132,3
28607,0.616586560945022,3
28609,0.4979021036641503,2
28610,0.6162845752608047,3
28611,0.5670783435644561,3
28612,0.8080960499061822,4
28613,0.6575931320779781,3
28615,0.7446229927506497,3
28616,0.5346115667718191,3
28617,0.708560931192249,3
28618,0.541732749244713,3
28619,0.6518,3
28621,0.6550733062665489,3
28622,0.6798996158900232,3
28623,0.8201,4
28624,0.6496016371681417,3
28625,0.6241047606836041,3
28626,0.2118,1
28627,0.8201,4
28628,0.6965,3
28629,0.5296,3
28630,0.6579085865205908,3
28631,0.5980777639905696,3
28634,0.6793147100183237,3
28635,0.7961648918282703,4
28636,0.718843926750116,3
28637,0.8390309731332554,4
28638,0.7698906351012975,4
28640,0.708560931192249,3
28642,0.6670708133437465,3
28643,0.7181168235578084,3
28644,0.6374723332017371,3
28645,0.7138501690011358,3
28646,0.2342,1
28647,0.6435,3
28649,0.7560598312099327,4
28650,0.5215455300162251,3
28651,0.7826119160879079,4
28652,0.6549890874882409,3
28654,0.5524989578632092,3
28655,0.7404753906347347,3
28657,0.6038464164611591,3
28658,0.6558309668225666,3
28659,0.7217115237020315,3
28660,0.7029416867147822,3
28662,0.5346115667718191,3
28663,0.7175,3
28665,0.7808208042089441,4
28666,0.851316706875754,4
28667,0.7865274381270903,4
28668,0.8201,4
28669,0.7227810920978287,3
28670,0.6665626697604586,3
28671,0.6598,3
28672,0.5296,3
28673,0.27543800364446247,2
28675,0.7883305477080106,4
28676,0.6468783670829394,3
28677,0.670500159435144,3
28678,0.6528821132306281,3
28679,0.5971828664894704,3
28681,0.6901307201163825,3
28682,0.2885163943990665,2
28683,0.6947564740307242,3
28684,0.41423625030755346,2
28685,0.7492305334846766,3
28689,0.6195593988771159,3
28690,0.717099082186066,3
28692,0.6394090339567823,3
28693,0.7830089608387295,4
28694,0.6090258712981861,3
28697,0.637919214064731,3
28698,0.7184288510551534,3
28701,0.5946899655469423,3
28702,0.6985088456597541,3
28704,0.18955967654445002,1
28705,0.7113141487261446,3
28707,0.5224,3
28708,0.7143,3
28709,0.37032618949110474,2
28711,0.49683424933485365,2
28712,0.5413936585027406,3
28713,0.7762037743791216,4
28714,0.7389048508518707,3
28715,0.49682846592894575,2
28716,0.606829193869519,3
28717,0.49074312324019925,2
28718,0.2187,1
28719,0.7831509762158325,4
28720,0.3578,2
28721,0.5158379267253622,3
28722,0.42821582213691617,2
28723,0.658000235353985,3
28725,0.4777801566257631,2
28726,0.513297845373891,3
28729,0.24250000000000002,1
28730,0.27569419634893255,2
28731,0.4746603690274285,2
28732,0.2644197880177675,2
28733,0.6021,3
28734,0.5830766623376623,3
28735,0.413,2
28736,0.5429124474005701,3
28739,0.29519930570708774,2
28740,0.731338567124205,3
28741,0.4914118083573487,2
28742,0.3678029566552153,2
28743,0.5083393869346733,3
28745,0.4254,2
28746,0.6347668235775686,3
28747,0.5919391895947974,3
28748,0.5697631303156113,3
28749,0.4170215315407423,2
28751,0.5009358198517414,3
28752,0.6982396388228664,3
28753,0.578361921873679,3
28754,0.6270277270946437,3
28756,0.4104345678114086,2
28757,0.6276,3
28759,0.2313083529758397,1
28761,0.6995964462915059,3
28762,0.6210764335545346,3
28763,0.5545292930949648,3
28766,0.208288179178764,1
28768,0.6292904404404405,3
28771,0.7657242652728985,4
28772,0.5773025810904072,3
28773,0.3588799403536178,2
28774,0.4339474725274725,2
28775,0.5401344118766654,3
28777,0.5996581129196338,3
28778,0.47178145244908964,2
28779,0.5590696936994127,3
28781,0.7663316877584262,4
28782,0.4290572743066726,2
28783,0.658000235353985,3
28785,0.4166909715713839,2
28786,0.4835292735147906,2
28787,0.46581317806997996,2
28789,0.6601094733597873,3
28790,0.18643771760154737,1
28791,0.3579653329773438,2
28792,0.4647123539045114,2
28801,0.390982595791805,2
28803,0.2949379804957335,2
28804,0.37482229434651426,2
28805,0.3189785069332473,2
28806,0.4716288576514847,2
28901,0.7992652730109204,4
28902,0.5411397815912636,3
28904,0.4753040044391011,2
28905,0.6693123489096573,3
28906,0.6308829381879764,3
28909,0.5435,3
29001,0.8999573121297162,4
29003,0.7611425068493151,4
29006,0.7164365470409412,3
29009,0.8475503284405157,4
29010,0.7795554893482387,4
29014,0.6667939484910729,3
29015,0.8806,4
29016,0.4788927879250602,2
29018,0.8356572271386431,4
29020,0.6887335663876579,3
29030,0.7962633614252187,4
29031,0.6595921871575717,3
29032,0.777087489285436,4
29033,0.5955343097783331,3
29036,0.1679821301168287,1
29037,0.7752741465743616,4
29038,0.8297899944475291,4
29039,0.7924654319309454,4
29040,0.6905042717671398,3
29042,0.8993239498432601,4
29044,0.6337656415303236,3
29045,0.443214032091814,2
29046,0.909671201743462,4
29047,0.6879683069099611,3
29048,0.8264384937238494,4
29051,0.8472421889975081,4
29052,0.6790181241184767,3
29053,0.7877480532029785,4
29054,0.5602942663200463,3
29055,0.7331382553350805,3
29056,0.8059107229402263,4
29058,0.8019914940793508,4
29059,0.8456205104019283,4
29061,0.5978072613792054,3
29062,0.736,3
29063,0.2257397470543725,1
29065,0.772022147995889,4
29067,0.7808089008597624,4
29069,0.8368216689919776,4
29070,0.6337339183176316,3
29072,0.2572414831210615,2
29073,0.5670518231148256,3
29074,0.5487,3
29075,0.19577156174819568,1
29078,0.6005357052525082,3
29079,0.8592,4
29080,0.8819425521932912,4
29081,0.7148256410256411,3
29082,0.6958505833646971,3
29101,0.5736018669110068,3
29102,0.8281908788282291,4
29104,0.7208384079267781,3
29105,0.6510468272845853,3
29107,0.7512168788187371,4
29108,0.7601484415177171,4
29111,0.7207621456155222,3
29112,0.7690073660124969,4
29113,0.7997,4
29114,0.8176803643295911,4
29115,0.7370565526764682,3
29117,0.8956,4
29118,0.6486297482957525,3
29122,0.42160000000000003,2
29123,0.7883890275063882,4
29125,0.7564424498828429,4
29126,0.4486,2
29127,0.5412239620809777,3
29128,0.6986644285857875,3
29129,0.7048053517408285,3
29130,0.6497724144541359,3
29133,0.8492787208152711,4
29135,0.6928531628463017,3
29137,0.8035063841298468,4
29138,0.7291930066570586,3
29142,0.8701452402091349,4
29145,0.7187,3
29146,0.7597293306466847,4
29147,0.8279,4
29148,0.8036696350364964,4
29150,0.7210996386133982,3
29152,0.6291,3
29153,0.8149280544463697,4
29154,0.6617589534045256,3
29160,0.7359699859747545,3
29161,0.7026566843074091,3
29162,0.755151426378406,4
29163,0.8811937537537538,4
29164,0.7902474409448819,4
29166,0.7730255058337024,4
29168,0.869756747894776,4
29169,0.5924577698407895,3
29170,0.5643976572452659,3
29172,0.7020692321396758,3
29175,0.5487,3
29178,0.7291834090083545,3
29180,0.7316022282743253,3
29201,0.6742945626477542,3
29202,0.6906,3
29203,0.7317690500983454,3
29204,0.6177536539090612,3
29205,0.4804870177414813,2
29206,0.4086893074182733,2
29207,0.378,2
29208,0.6906,3
29209,0.5262375247330612,3
29210,0.5897908382300037,3
29212,0.24975821339145782,1
29223,0.4612707755532849,2
29225,0.6906,3
29229,0.34204176032359646,2
29301,0.5536875662209889,3
29302,0.5256032392817882,3
29303,0.6446921350148367,3
29306,0.6264725655205579,3
29307,0.571848206048675,3
29316,0.4915503535414407,2
29320,0.92,4
29321,0.7783258666666666,4
29322,0.5010934229259992,3
29323,0.5586164941128704,3
29324,0.7658588262317676,4
29325,0.784329262173081,4
29329,0.6764,3
29330,0.7013925115261025,3
29331,0.68,3
29332,0.7765105932203389,4
29333,0.7886887591240876,4
29334,0.4858170346654891,2
29335,0.5984575891694871,3
29338,0.5565,3
29340,0.8015312736283636,4
29341,0.649345273387383,3
29346,0.4266,2
29349,0.4906171462795128,2
29351,0.7704,4
29353,0.7405332681145241,3
29355,0.7695818137629331,4
29356,0.5223343616270867,3
29360,0.8070518079858526,4
29364,0.6188,3
29365,0.5851992239394936,3
29368,0.5816,3
29369,0.3922386772394127,2
29370,0.8690201477501678,4
29372,0.7756124795512971,4
29373,0.7862000000000001,4
29374,0.5266336840694323,3
29375,0.4197,2
29376,0.5943449721456305,3
29377,0.8460331179023175,4
29378,0.9049,4
29379,0.7445195232238461,3
29384,0.8363202331961591,4
29385,0.5518755073477957,3
29388,0.6105442578016949,3
29401,0.4977565235572902,2
29403,0.6075824608704787,3
29404,0.6209235952848723,3
29405,0.8184614493644936,4
29406,0.7325289650523478,3
29407,0.30056882480485686,2
29409,0.1659,1
29410,0.46255554464049564,2
29412,0.16837548246231862,1
29414,0.24457977398439504,1
29418,0.6175060104645296,3
29420,0.3800038194829076,2
29423,0.7583,4
29424,0.8087,4
29426,0.647172838146862,3
29429,0.11275734886572655,1
29431,0.5945211640953717,3
29432,0.7250540534759358,3
29434,0.785,4
29435,0.6909,3
29436,0.8529096361915065,4
29437,0.8058726414298962,4
29438,0.500294798927614,3
29439,0.23589685704022983,1
29440,0.6479288046533754,3
29445,0.47713301045058604,2
29446,0.7915503327678455,4
29448,0.8214,4
29449,0.6383276370631613,3
29450,0.7178991619252654,3
29451,0.08953787113076436,1
29452,0.585,3
29453,0.785,4
29455,0.14303264937993238,1
29456,0.4724617399204698,2
29458,0.6479,3
29461,0.48414546285220617,2
29464,0.07473342257153384,1
29466,0.04706994213785402,1
29468,0.6012477904742644,3
29469,0.5827,3
29470,0.48258681557018374,2
29471,0.7670391130643228,4
29472,0.7150055543473532,3
29474,0.721118896558725,3
29475,0.8243920346320347,4
29477,0.7924663524241564,4
29479,0.6695308794903556,3
29481,0.7093759140702803,3
29482,0.0764,1
29483,0.5115536301101066,3
29485,0.45640689708225723,2
29487,0.778,4
29488,0.7704409455748786,4
29492,0.2490142243231629,1
29493,0.9326,4
29501,0.6130824859880449,3
29505,0.5444220480977725,3
29506,0.8620767159332662,4
29510,0.8221423917242564,4
29511,0.6897002458951376,3
29512,0.9029284619070436,4
29516,0.8824127429805615,4
29518,0.720903787878788,3
29519,0.8416000000000001,4
29520,0.818561581173982,4
29525,0.9432,4
29526,0.6891619562721051,3
29527,0.7426533577533578,3
29530,0.8195,4
29532,0.8450200226987635,4
29536,0.8792543325451071,4
29540,0.8537322430401185,4
29541,0.6782219215013481,3
29543,0.7812472458929984,4
29544,0.7172664801463466,3
29545,0.775069647983079,4
29546,0.85703887800098,4
29547,0.9533797841954935,4
29550,0.7646267405063291,4
29554,0.8525518844429685,4
29555,0.8430609242925394,4
29556,0.8035772554632025,4
29560,0.8592528915129151,4
29563,0.7408,3
29564,0.8916,4
29565,0.8324954979859411,4
29566,0.4331689118748982,2
29567,0.9677,4
29568,0.570773197578426,3
29569,0.7668067053033737,4
29570,0.9174285714285714,4
29571,0.8555579483243796,4
29572,0.29973405525238744,2
29574,0.8125621677715135,4
29575,0.4659572407320507,2
29576,0.3231235772727273,2
29577,0.5918995146913966,3
29579,0.47498489156154927,2
29580,0.805549158600149,4
29581,0.8386559113300492,4
29582,0.41862216388828744,2
29583,0.7959581803249839,4
29584,0.8368396375942426,4
29585,0.28810611648421725,2
29588,0.4952300307247867,2
29590,0.7635445807440885,4
29591,0.8157244849041208,4
29592,0.8453055432007248,4
29593,0.9231643511039311,4
29594,0.9034,4
29596,0.837,4
29601,0.5597833487272325,3
29605,0.5951245849228537,3
29607,0.3623341311739009,2
29609,0.4746073763393388,2
29611,0.6790993717720256,3
29613,0.5232,3
29614,0.17353088630259622,1
29615,0.25280844681607967,2
29617,0.7254081630309989,3
29620,0.7847678468779938,4
29621,0.526878970169284,3
29624,0.88157328653478,4
29625,0.558105646783169,3
29626,0.7275819676549866,3
29627,0.6299009349209733,3
29628,0.7675587385019711,4
29630,0.5251626350466136,3
29631,0.6782201701877935,3
29634,0.9732999999999999,4
29635,0.5607067742415228,3
29638,0.7549533751164562,4
29639,0.7008706473663048,3
29640,0.63314304208912775,3
29642,0.4039622415378186,2
29643,0.5160101396348014,3
29644,0.5112955157375806,3
29645,0.7344433147543085,3
29646,0.7273204031367152,3
29649,0.7053978752764263,3
29650,0.2512873341610748,2
29651,0.4304691058588778,2
29653,0.6182869815350696,3
29654,0.6996931728840754,3
29655,0.7828097487019728,4
29657,0.5763190806997336,3
29658,0.7217,3
29659,0.7531,4
29661,0.6173709995626608,3
29662,0.2920970497177199,2
29664,0.7217,3
29665,0.4086,2
29666,0.8109344788797952,4
29667,0.7912,4
29669,0.5361545355264705,3
29670,0.5129076874536006,3
29671,0.6136432153635116,3
29672,0.4154584686200753,2
29673,0.4970916634306218,2
29676,0.217,1
29678,0.6492805150675133,3
29680,0.30936690907497866,2
29681,0.24465619449208553,1
29682,0.46145343053173243,2
29683,0.6655,3
29684,0.8118114108830238,4
29685,0.4228130446228775,2
29686,0.39961649509217145,2
29687,0.40350071034762924,2
29689,0.5791939673960422,3
29690,0.4904868648034899,2
29691,0.6763714331723027,3
29692,0.771476238016904,4
29693,0.6375572423652512,3
29696,0.6665247366099868,3
29697,0.5713495815826939,3
29702,0.7309601398075767,3
29704,0.6776709675480771,3
29706,0.7356042475188862,3
29707,0.1548155353854249,1
29708,0.12070150328239643,1
29709,0.7779666666666667,4
29710,0.47255445460804557,2
29712,0.6085044993198704,3
29714,0.7719639293419633,4
29715,0.221531245706222,1
29717,0.7544,4
29718,0.859438794456067,4
29720,0.5934020626081316,3
29724,0.758,4
29726,0.49636048403226873,2
29727,0.8488128639491794,4
29728,0.8783053573559241,4
29729,0.7433783534181777,3
29730,0.6531958215015045,3
29732,0.4903064065683807,2
29741,0.7437840244475787,3
29742,0.7177794592310943,3
29743,0.6784735673839184,3
29745,0.4997152440224344,2
29801,0.6779119325692143,3
29803,0.41031194604030025,2
29805,0.6821443176601745,3
29809,0.48948829434357544,2
29810,0.9054073800738007,4
29812,0.7945212535029581,4
29816,0.7908,4
29817,0.8290804117902038,4
29819,0.8202232344447361,4
29821,0.44695814573775744,2
29824,0.6635051398781115,3
29826,0.8903000000000001,4
29827,0.9054073800738007,4
29828,0.8877142812982998,4
29829,0.6134882999032402,3
29831,0.5717679701627486,3
29832,0.8086974479516453,4
29834,0.8577917932283684,4
29835,0.7531432800628767,4
29836,0.8605266500622666,4
29838,0.644651677852349,3
29840,0.5748,3
29841,0.5674508422311259,3
29842,0.6979078023458551,3
29843,0.5397765571913931,3
29844,0.7444,3
29845,0.795674853990915,4
29847,0.6983869596645945,3
29848,0.7866217367690544,4
29849,0.7001073797678274,3
29850,0.7992,4
29851,0.6488608770733925,3
29853,0.849871994680851,4
29856,0.7645999999999998,4
29860,0.3707817803429714,2
29899,0.912,4
29902,0.5063873799234198,3
29904,0.4443,2
29905,0.1749,1
29906,0.6569951212256434,3
29907,0.4919240389162895,2
29909,0.1754265131748717,1
29910,0.24134565231839433,1
29911,0.8086735846620619,4
29912,0.8136,4
29915,0,1
29916,0.8289807036833424,4
29918,0.9221601200989049,4
29920,0.6181436757034122,3
29921,0.914,4
29922,0.8848475133549017,4
29923,0.9247,4
29924,0.8086735846620619,4
29926,0.3015676682074987,2
29927,0.5562439523809524,3
29928,0.18119920379468066,1
29929,0.6664,3
29932,0.9285344604528081,4
29934,0.8469660111535074,4
29935,0.5470374660633484,3
29936,0.7665352688172042,4
29939,0.914,4
29940,0.7403756174049393,3
29941,0.6068,3
29943,0.8188,4
29944,0.8289807036833424,4
29945,0.7820349150211219,4
30002,0.6128206742485783,3
30004,0.12499505609926882,1
30005,0.16924772042398165,1
30008,0.6915320736746702,3
30009,0.20601387363308943,1
30011,0.31312475640202586,2
30012,0.7027628046932501,3
30013,0.6213916147922719,3
30014,0.6595354720539306,3
30016,0.733020447546705,3
30017,0.31015439076862894,2
30019,0.3039219670393725,2
30021,0.77364152064279,4
30022,0.13469199983953142,1
30024,0.20046597851559855,1
30025,0.5361918118606138,3
30028,0.3085794270133262,2
30030,0.2149016394660591,1
30032,0.7536431928314249,4
30033,0.2883260593769537,2
30034,0.6405395292945281,3
30035,0.7375704423812124,3
30038,0.6582495298553768,3
30039,0.49138725798082966,2
30040,0.23001476236076815,1
30041,0.18966489198876296,1
30043,0.3999632173717033,2
30044,0.5381620844790713,3
30045,0.41393276017820047,2
30046,0.5320555107487888,3
30047,0.5550454763281831,3
30052,0.4208834006271208,2
30054,0.6272388506020279,3
30055,0.4864052827777186,2
30056,0.4725407745670509,2
30058,0.6262122043908698,3
30060,0.6414114097476978,3
30062,0.21053132544923972,1
30064,0.3579610800324821,2
30066,0.23951646599593165,1
30067,0.4025043314227671,2
30068,0.20426301803296823,1
30070,0.7598,4
30071,0.5821029915953215,3
30072,0.9247,4
30075,0.0766230183576889,1
30076,0.24045689577906618,1
30078,0.3472163716507492,2
30079,0.49429952911196057,2
30080,0.400195479216457,2
30082,0.41292127680061624,2
30083,0.7546991898995106,4
30084,0.5079981896638911,3
30087,0.5136479320351012,3
30088,0.7081196529702373,3
30092,0.29784787422939574,2
30093,0.7533461466561349,4
30094,0.570926558076941,3
30096,0.5342629401715361,3
30097,0.1795398035043476,1
30101,0.32619030842580476,2
30102,0.41684368814290207,2
30103,0.5881363054707678,3
30104,0.5404257317755268,3
30105,0.4523956384655807,2
30106,0.5461271500569014,3
30107,0.4834259722819081,2
30108,0.7598780770198843,4
30110,0.6762242914036843,3
30113,0.7111825888720019,3
30114,0.35936524318149937,2
30115,0.34807934597372625,2
30116,0.6673634939869924,3
30117,0.7212800250690616,3
30118,0.9271,4
30120,0.6080619088668292,3
30121,0.6457062138181818,3
30122,0.6408895952977972,3
30124,0.7388,3
30125,0.6684477318922021,3
30126,0.443734597669293,2
30127,0.3908434861138729,2
30132,0.40423410027591455,2
30134,0.6165173914720709,3
30135,0.5050164968160336,3
30137,0.6909,3
30139,0.6175902998142744,3
30141,0.4948808370212701,2
30143,0.49225324666247305,2
30144,0.3037514198045067,2
30145,0.5652584258152639,3
30147,0.5973117423734869,3
30148,0.3864179798082289,2
30149,0.5818,3
30152,0.2870342630410767,2
30153,0.6398088081948108,3
30157,0.42903585354861457,2
30161,0.6604066607185128,3
30164,0.7719,4
30165,0.6719200699539976,3
30168,0.7035340196141069,3
30170,0.7547777548991763,4
30171,0.5352253641955326,3
30173,0.5628786151211157,3
30175,0.6015086319071749,3
30176,0.61426013016412,3
30177,0.467,2
30178,0.5100714002042437,3
30179,0.6352571497176227,3
30180,0.590398906598733,3
30182,0.6861694311210262,3
30183,0.5011603815061694,3
30184,0.458143984319613,2
30185,0.45853230949907403,2
30187,0.5229139406740747,3
30188,0.26419702968539166,2
30189,0.29096966483874676,2
30204,0.7512905464165172,4
30205,0.23913982674528644,1
30206,0.5996625041477713,3
30213,0.6060487905838788,3
30214,0.31116449777377714,2
30215,0.24652692537412488,1
30216,0.7205478841045284,3
30217,0.6808447430660073,3
30218,0.8038125214268222,4
30220,0.6020796635907021,3
30222,0.8123366529389742,4
30223,0.7129363587200049,3
30224,0.6178384978725798,3
30228,0.5271660235943503,3
30230,0.7005588967658777,3
30233,0.64297999492042,3
30234,0.7172578878960195,3
30236,0.6862665890660021,3
30238,0.7422191859380829,3
30240,0.7317802717368443,3
30241,0.7518700683788802,4
30248,0.5246176962155185,3
30250,0.7583,4
30251,0.7852,4
30252,0.4420148600554953,2
30253,0.5381776310941268,3
30256,0.6641427230847978,3
30257,0.6055324100513992,3
30258,0.6828449210935764,3
30259,0.3798,2
30260,0.7745939593959397,4
30263,0.5259660602272727,3
30265,0.32268795295397384,2
30268,0.5436130864369335,3
30269,0.15362432275682075,1
30273,0.5277001625062069,3
30274,0.8111878819878175,4
30275,0.5067,3
30276,0.35522419368350505,2
30277,0.2628716406356723,2
30281,0.5212277205139813,3
30284,0.8238000000000001,4
30285,0.7175082237153403,3
30286,0.785689189807751,4
30288,0.6542388059701493,3
30289,0.2243,1
30290,0.1951405890216032,1
30291,0.69957561348779,3
30292,0.6600055743825388,3
30293,0.7849757652507418,4
30294,0.5299413506623872,3
30295,0.6044569374090248,3
30296,0.7276419730033745,3
30297,0.8696904415321692,4
30303,0.7466383115721694,3
30305,0.04854454382095892,1
30306,0.08060150742998666,1
30307,0.2713595214723926,2
30308,0.35449427153552676,2
30309,0.1670892071952032,1
30310,0.8692773366868329,4
30311,0.8312067270730369,4
30312,0.47841740002406646,2
30313,0.782289304507981,4
30314,0.9061532374858468,4
30315,0.8109267019203004,4
30316,0.49112140264749715,2
30317,0.5454416787123013,3
30318,0.5468110124291349,3
30319,0.17641585910368773,1
30322,0.7571000000000001,4
30324,0.17839770657597387,1
30326,0.11041756887597924,1
30327,0.1038865668824164,1
30328,0.11564264660803131,1
30329,0.4783573189629655,2
30331,0.6100632703562591,3
30332,0.664614800462302,3
30334,0.8849,4
30336,0.5278358971240956,3
30337,0.7816760481086619,4
30338,0.19611835162719043,1
30339,0.12848938488643763,1
30340,0.6345010180207533,3
30341,0.3969565834897549,2
30342,0.14770252438702874,1
30344,0.6929465028860179,3
30345,0.28491004618023485,2
30346,0.06856524576506526,1
30349,0.643935726521392,3
30350,0.21649537031016322,1
30354,0.8263672275965038,4
30360,0.5036624628179445,3
30363,0.3837718120805369,2
30401,0.8498503977954576,4
30410,0.7694108787073926,4
30411,0.8348878683470851,4
30412,0.6795,3
30413,0.8835121276964895,4
30415,0.6433955147571461,3
30417,0.7639384097232391,4
30420,0.7874434134469122,4
30421,0.7351302308464369,3
30423,0.9549,4
30425,0.8435197513711152,4
30426,0.860043109869646,4
30427,0.7637368591874242,4
30428,0.9005063555598946,4
30429,0.7053,3
30434,0.8228308703374777,4
30436,0.8283652771675928,4
30438,0.6173,3
30439,0.8448959502136356,4
30441,0.8272195121951219,4
30442,0.7616862042755344,4
30445,0.7694108787073926,4
30446,0.7055860817941952,3
30448,0.7603,4
30449,0.8464999999999999,4
30450,0.8558,4
30451,0.7337,3
30452,0.8088,4
30453,0.7339833922577758,3
30454,0.8073,4
30455,0.6818328519195612,3
30456,0.7526980245061266,4
30457,0.7527714257277929,4
30458,0.7153909269610335,3
30460,0.9473,4
30461,0.6483456076310251,3
30464,0.8341999999999999,4
30467,0.7580581772694783,4
30470,0.7040397371200564,3
30471,0.8299184376083618,4
30473,0.7276594786275636,3
30474,0.7723443557075274,4
30475,0.8173,4
30477,0.867872350738048,4
30501,0.608748595493231,3
30504,0.6833837454142879,3
30506,0.3658346306813785,2
30507,0.6812669793621013,3
30510,0.7309240100865535,3
30511,0.7818092750854615,4
30512,0.4599479454545454,2
30513,0.5109878629255129,3
30516,0.6300993256983838,3
30517,0.3493306487918567,2
30518,0.3186228410478716,2
30519,0.3173473713014618,2
30520,0.7421146601768331,3
30521,0.7107358728159925,3
30522,0.4576243693579684,2
30523,0.5274729415941772,3
30525,0.5973621316157258,3
30527,0.4416566109685919,2
30528,0.5198550889446036,3
30529,0.6330701279173658,3
30530,0.727047704101794,3
30531,0.7337252042522318,3
30533,0.5842758632302892,3
30534,0.4733502519875615,2
30535,0.7213447321199694,3
30536,0.5788207684591565,3
30537,0.6833475764354958,3
30538,0.7313749652294853,3
30540,0.7024064724189256,3
30541,0.6649995458386142,3
30542,0.3966485763743808,2
30543,0.7011006009122941,3
30545,0.40104962753660417,2
30546,0.614911649294911,3
30547,0.7198106284724728,3
30548,0.2837166480059294,2
30549,0.4950042744215806,2
30552,0.5631259141494435,3
30553,0.7090688307732474,3
30554,0.6468102226167713,3
30555,0.6649995458386142,3
30557,0.7401179314480787,3
30558,0.6442350055628604,3
30559,0.7326664883313347,3
30560,0.5974608322608322,3
30562,0.6667,3
30563,0.6523287218484937,3
30564,0.5498943910024592,3
30565,0.7120183917931078,3
30566,0.5704187969924812,3
30567,0.6392533599709408,3
30568,0.6667,3
30571,0.4413737478720544,2
30572,0.36361299190622387,2
30573,0.534671953010279,3
30575,0.6421673453029818,3
30576,0.5151080727618595,3
30577,0.7349386673571552,3
30581,0.5631259141494435,3
30582,0.635718205666317,3
30601,0.7712784299751321,4
30602,0.7372351649970535,3
30605,0.6147966660245915,3
30606,0.5977204747774482,3
30607,0.6577631913331815,3
30609,0.8108,4
30619,0.48187151947551093,2
30620,0.44428379028587534,2
30621,0.2587337237171805,2
30622,0.41622487559526994,2
30623,0.5106,3
30624,0.7916966271588214,4
30625,0.3988814020917469,2
30627,0.8054806331800495,4
30628,0.7007815141978398,3
30629,0.8197520186876788,4
30630,0.6792714673176024,3
30631,0.8600688975201672,4
30633,0.7443738054726508,3
30634,0.7497763814030938,3
30635,0.6803475136433094,3
30641,0.473312673375034,2
30642,0.5808433965598492,3
30643,0.676884686826992,3
30646,0.7440297425799636,3
30648,0.7207561586638831,3
30650,0.5294581304888318,3
30655,0.6080533263318694,3
30656,0.5829153071246177,3
30660,0.6785511049723757,3
30662,0.7651097759588203,4
30663,0.5740089508437272,3
30664,0.9058,4
30665,0.7896,4
30666,0.37931632223546413,2
30667,0.5603,3
30668,0.7099660620596612,3
30669,0.7610164366833557,4
30673,0.6785376972885471,3
30677,0.21461497293432744,1
30678,0.8194189968767224,4
30680,0.513864022066902,3
30683,0.5959688920287295,3
30701,0.6785795933548229,3
30705,0.7798302917081812,4
30707,0.5774131342697181,3
30708,0.8497,4
30710,0.67627664549944555,3
30711,0.8069717991169978,4
30720,0.6714582533399308,3
30721,0.7592586636740714,4
30725,0.6842593461608059,3
30726,0.4612,2
30728,0.6781432930767244,3
30730,0.8357564531457896,4
30731,0.7196319496042641,3
30733,0.7837010833517577,4
30734,0.6302220771785183,3
30735,0.7074382935031696,3
30736,0.48043513468548177,2
30738,0.5970806282161234,3
30739,0.43168166232159433,2
30740,0.622863396794107,3
30741,0.6658900185391176,3
30742,0.639645408873087,3
30746,0.767,4
30747,0.8322441731903685,4
30750,0.5761753267426274,3
30751,0.8497,4
30752,0.6458973662415107,3
30753,0.7692602006216447,4
30755,0.6222770705725699,3
30756,0.6536,3
30757,0.6972,3
30802,0.5287058649259353,3
30803,0.8600858322903631,4
30805,0.7436806070978202,3
30807,0.8250999999999998,4
30808,0.8469082967790449,4
30809,0.23827909652076318,1
30810,0.7977976364659538,4
30812,0.7595,4
30813,0.5741664042558268,3
30814,0.6368056453386104,3
30815,0.7174482998692772,3
30816,0.7508470193780031,4
30817,0.6484354091188734,3
30818,0.8151,4
30820,0.7043264067524116,3
30821,0.8451395622895621,4
30822,0.7493,3
30823,0.8197091306513197,4
30824,0.788818556231632,4
30828,0.7852334290843805,4
30830,0.7420340255831452,3
30833,0.8151,4
30901,0.9190439317141852,4
30903,0.3538,2
30904,0.756599291740675,4
30905,0.5661,3
30906,0.8786820725045523,4
30907,0.414479269984394,2
30909,0.6076253245351254,3
30912,0.8319535433070865,4
31001,0.790964846743295,4
31002,0.8249860901783471,4
31003,0.6788,3
31005,0.3333103726455242,2
31006,0.894839636299435,4
31007,0.8997500822819529,4
31008,0.5428902009584171,3
31009,0.8262722898467706,4
31011,0.7321688318313212,3
31012,0.7707455996621622,4
31014,0.7742546880353268,4
31015,0.813738004429134,4
31016,0.7342977385950181,3
31017,0.7444240927821348,3
31018,0.86622985984156,4
31019,0.7134027528426092,3
31020,0.8751110413433046,4
31021,0.6653153446033809,3
31022,0.4910156001644286,2
31023,0.776649644340282,4
31024,0.5625668650885923,3
31025,0.2996,2
31027,0.8038185580774366,4
31028,0.5889267634925507,3
31029,0.5886195564630481,3
31030,0.6831489014883061,3
31031,0.7317612770873168,3
31032,0.5180793319125278,3
