Town,date,population,cum.covid.cases,cum.fullvax.indiv,SVI_SES,age65up.pct,SVI_overall,blacklatinx.pct,VIRratio,vaccine_prev,cumulative_incidence
Mattapoisett,2021-04-15,5732.218563533144,425,2487,0.1234,0.27185247033203663,0.0165,0.02256116936765173,5.851764705882353,43.38634286943689,7.4142322957421305
Maynard,2021-04-15,10406.375954216948,603,3038,0.15172932075471698,0.1598367986733802,0.13872273584905662,0.04358490566037736,5.038142620232172,29.193640642676563,5.794524459359437
Medfield,2021-04-15,11260.317120238175,558,3648,0.06400275337307813,0.16420897612721708,0.0796255177282711,0.02980859742704738,6.537634408602151,32.39695615182496,4.955455464012699
Medford,2021-04-15,60760.90344481438,5129,16283,0.40143457460686416,0.15737332010080665,0.3907115972106923,0.14535146254578296,3.1746929225969973,26.798482374095883,8.441283307543928
Medway,2021-04-15,13066.733976570305,707,3653,0.2424045983086681,0.14773241023708145,0.12567690274841437,0.03971609785563274,5.166902404526167,27.9564886416921,5.41068641381777
Melrose,2021-04-15,28989.03476233876,1993,9079,0.16339598804950917,0.18721645194393513,0.23810656565656566,0.06377151799687011,4.555444054189664,31.31873853142232,6.875013315687266
Mendon,2021-04-15,5774.385097804711,290,1391,0.26886623301947815,0.16393652048299015,0.1297789333716668,0.011041529334212262,4.796551724137931,24.0891450161304,5.02217976612352
Merrimac,2021-04-15,6352.715273345077,373,2105,0.4736,0.19196767644756532,0.43450000000000005,0.04064921772188917,5.64343163538874,33.135437516493546,5.871505080119759
Methuen,2021-04-15,53837.27733506242,7185,15063,0.6358299506187649,0.16158442220456679,0.6068451288510366,0.3137807633099422,2.0964509394572026,27.978755140706145,13.34577147221494
Middleborough,2021-04-15,27401.82288135453,2017,5428,0.35648939808202407,0.2265109979949974,0.3811866108957356,0.0424723051138454,2.691125433812593,19.80890112129534,7.360824163900645
Middlefield,2021-04-15,443.66900230521617,8,33,0.379,0.2607423742578884,0.34389999999999993,0,4.125,7.43797737244174,1.803146029682846
Middleton,2021-04-15,10425.370568295206,1318,3139,0.4112,0.17969058646808664,0.523,0.07587687902648532,2.381638846737481,30.109241483905357,12.64223646887138
Milford,2021-04-15,29332.51486237377,2873,7049,0.4870909594801223,0.15875010197584824,0.4845874863477501,0.15664195135472248,2.4535328924469195,24.03135235104608,9.794591474614185
Millbury,2021-04-15,13670.65465083523,1186,3566,0.4657455617044826,0.18180110249255288,0.3382205810736027,0.024284666177549524,3.0067453625632377,26.08507120602399,8.675517232289527
Millis,2021-04-15,7866.259577805428,450,2553,0.0802,0.17552522719160032,0.2073,0.06778834430626676,5.673333333333333,32.45506933439196,5.720635017812919
Millville,2021-04-15,3588.8356725713134,219,466,0.4935,0.1192250049549639,0.4316999999999999,0.015422578655151141,2.1278538812785386,12.98471266214656,6.1022576674036415
Milton,2021-04-15,28747.25981102192,2257,9027,0.30090364039437606,0.1931050782908057,0.34307237034012017,0.1796648287869994,3.9995569339831634,31.401253751980143,7.851183086099389
Monroe,2021-04-15,97.2567011286228,5,0,0.6628,0.2489492511377458,0.6369,0,0,0,5.141033925659743
Monson,2021-04-15,8389.562639443751,512,1923,0.5890959622726252,0.1830089943657812,0.4241113092297327,0.023785020011435107,3.755859375,22.921337889045187,6.102821112423888
Montague,2021-04-15,8452.858663973282,275,2249,0.571312711557789,0.21131010223395327,0.5965098572864321,0.06675106456439175,8.178181818181818,26.606383584590226,3.253337254674216
Monterey,2021-04-15,925.9389395599969,18,294,0.4839288653493583,0.36943970130678555,0.37449706661234466,0.012360939431396786,16.333333333333332,31.75155374065031,1.9439726779989985
Nahant,2021-04-15,3233.69752985808,240,1496,0.0267,0.28840336611774764,0.1421,0.026037195994277538,6.233333333333333,46.26283027978984,7.421844429912809
Nantucket,2021-04-15,11415.7638709039,1406,3627,0.2825074813784072,0.1437250173631602,0.3059024474093477,0.09694291640364325,2.5796586059743953,31.77185548874544,12.316302403412212
Natick,2021-04-15,36015.91217526095,2014,10629,0.10488363495274783,0.16418694117463084,0.23491062273092594,0.05670665212649945,5.277557100297915,29.51195557196238,5.591972765258466
Needham,2021-04-15,29233.89477965058,1688,11029,0.12791935355860237,0.19133790933467734,0.25929084704061583,0.06146087522368635,6.533767772511848,37.72675547726598,5.774119434728894
New Bedford,2021-04-15,99979.82794242726,13653,17454,0.8224512092768064,0.1594675527423136,0.7618810964307428,0.2614065433374818,1.2784003515710831,17.45752154129608,13.655754646689322
New Braintree,2021-04-15,1061.218025419153,31,250,0.7347,0.17479450972837401,0.6596,0.00539291217257319,8.064516129032258,23.55783580864607,2.921171640272113
New Marlborough,2021-04-15,1523.2863267425919,23,224,0.3167,0.30472820223925007,0.2835,0.011363636363636364,9.73913043478261,14.70504895025241,1.5098934189991313
New Salem,2021-04-15,975.1808889414223,16,278,0.3975,0.1879137763214258,0.3747,0.004214963119072708,17.375,28.50753159260272,1.6407212427397249
Newbury,2021-04-15,6604.942487117073,297,2343,0.2618,0.22833107797240498,0.1009,0.03612572891480586,7.888888888888888,35.473435303487,4.496632644103986
Newburyport,2021-04-15,17758.79102104478,972,6764,0.2052437909949972,0.23461911204361952,0.24084038910505837,0.02840466926070039,6.958847736625515,38.08817836745996,5.473345560788155
Newton,2021-04-15,91690.00560508814,4137,32184,0.1509793037472719,0.18950836255639836,0.36064495800021995,0.09482326612709462,7.7795503988397385,35.100881265748356,4.5119421388392045
Norfolk,2021-04-15,12492.720334089478,989,3738,0.2341946629213483,0.13909303914214485,0.08222322097378278,0.12565167447203324,3.7795753286147624,29.921425438460687,7.916610422321461
North Adams,2021-04-15,14549.70902055714,507,3443,0.7897244659362184,0.19143668237425981,0.7434401175246373,0.0556732806780967,6.790927021696253,23.66370348118591,3.4846057696663535
North Andover,2021-04-15,30288.24389784353,2859,9102,0.25857724018438,0.16493365862343853,0.39554672921638495,0.08643630063094576,3.183630640083946,30.051263555256984,9.439305922267602
North Attleborough,2021-04-15,30325.69554160665,2159,6339,0.4136425545198166,0.1384394340999569,0.4817314374286883,0.07246874570682786,2.9360815192218626,20.903065492110265,7.119375042982498
North Brookfield,2021-04-15,4631.762701116407,265,1019,0.5936,0.1758088656439942,0.2649,0.01595298068849706,3.845283018867925,22.0002635228784,5.721363919099877
North Reading,2021-04-15,16655.6931999819,1362,4631,0.12171980565145124,0.15669441304987453,0.13313501470400207,0.027681882112261857,3.4001468428781205,27.80430657791555,8.177384055089824
Northampton,2021-04-15,29199.46342554845,1150,8918,0.6351849897298151,0.19152969876903606,0.5881651366724602,0.10760291234948194,7.754782608695652,30.54165711893555,3.938428536305885
Northborough,2021-04-15,13563.58172867947,1199,4339,0.08370495829162496,0.18961658775569631,0.23319905905905908,0.054387721054387723,3.6188490408673895,31.990075238205083,8.839847939757524
Northbridge,2021-04-15,18220.56744125397,1088,3602,0.4166321268309203,0.15772182438232732,0.3316765197697062,0.08000745990302126,3.3106617647058822,19.768868404419486,5.971273965577013
Northfield,2021-04-15,2949.250650867477,51,918,0.4496,0.22511012157338342,0.37820000000000004,0.03670337003670337,18,31.126550730097637,1.7292528183387577
Norton,2021-04-15,19909.87588164482,1441,4340,0.39752086686360394,0.1602645512928182,0.27372089232963226,0.05806254456554956,3.011797362942401,21.79822730085979,7.237614179847686
Norwell,2021-04-15,10718.897733932798,689,3431,0.19741932995760716,0.2068991983030616,0.26386289448893074,0.01647401474469828,4.979680696661828,32.00888827531667,6.427899744008507
Norwood,2021-04-15,30257.4710589493,2762,8717,0.3673210643471114,0.19384430518525175,0.46282779699325366,0.12893394061847196,3.1560463432295442,28.80941365858717,9.128324024895923
Oak Bluffs,2021-04-15,5208.517782283645,296,1168,0.3087247385971853,0.2508516309247054,0.3460082801107782,0.07736943907156674,3.945945945945946,22.424805843475436,5.682998741154734
Oakham,2021-04-15,2134.1253439660522,83,452,0.4352,0.18621009539269517,0.162,0.035869565217391305,5.445783132530121,21.179636954219593,3.8891811221243944
Orange,2021-04-15,8124.805009288204,330,1764,0.622847246813587,0.19051723858597358,0.5539210209078923,0.016698779704560053,5.345454545454545,21.71129027691632,4.061635936157815
Orleans,2021-04-15,5620.278718637062,284,2848,0.25187544206085627,0.4781784100192201,0.35171079795350507,0.05878332194121668,10.028169014084506,50.67364347173604,5.053130177659072
Otis,2021-04-15,1879.955599332113,55,405,0.5867,0.2446659076669833,0.5038,0.02872260015117158,7.363636363636363,21.543061982095924,2.9256010099142613
Oxford,2021-04-15,13749.35583691354,1017,2909,0.5844175404886083,0.162731815781709,0.4548224814713148,0.059318957380381905,2.8603736479842676,21.157354820871472,7.396710159101508
Palmer,2021-04-15,11814.591960880283,866,2560,0.6202702285519358,0.17793523748185122,0.605219844789357,0.07217635543450507,2.9561200923787525,21.668120308145276,7.32991882298977
Paxton,2021-04-15,4953.164993445251,433,1459,0.15055269423558895,0.16261508741770708,0.21606276106934,0.09958932238193019,3.369515011547344,29.455913581129668,8.741885250602568
Peabody,2021-04-15,55966.9560254124,6552,17119,0.5337438456445663,0.24276394467193602,0.544176642390996,0.13155391522715165,2.6127899877899874,30.587691766239587,11.706907906560067
Pembroke,2021-04-15,18769.558680918588,1303,4919,0.2881174060314685,0.15033048963660867,0.1640370410839161,0.017974213286713288,3.775134305448964,26.207329024740087,6.942091831517856
Pepperell,2021-04-15,12292.136505691622,498,2618,0.32150881403624926,0.16632072582890423,0.270232582967806,0.04063560374079285,5.257028112449799,21.2981689455514,4.0513705633631005
Petersham,2021-04-15,1267.675630417306,44,340,0.6861473265697834,0.23993558886546432,0.5930437345763642,0.027580772261623327,7.727272727272727,26.820741192924523,3.470919448496115
Pittsfield,2021-04-15,43955.52458200279,2718,12980,0.5690375449042044,0.20664723913432112,0.5623749401277275,0.10594749702961419,4.7755702722590145,29.529848917591007,6.183523063020982
Plainfield,2021-04-15,625.9449903437744,17,138,0.379,0.2649799183690872,0.34389999999999993,0.046357615894039736,8.11764705882353,22.046665781957806,2.715893610820889
Plainville,2021-04-15,9210.99508282446,587,2240,0.2248,0.1561197456101122,0.2663,0.015074823943661973,3.816013628620102,24.318762303726324,6.372818514413996
Plymouth,2021-04-15,62728.58762809304,4945,17975,0.335280858235998,0.2140017290592478,0.3059626401038243,0.040045321563255715,3.634984833164813,28.655196425863547,7.883168084889861
Plympton,2021-04-15,3007.079008575241,150,762,0.3797,0.2240961155477604,0.1434,0.0366723259762309,5.08,25.340205489347515,4.988229427036912
Princeton,2021-04-15,3230.252794182819,143,1089,0.0836,0.22256613562020516,0.0261,0.03688643624745861,7.615384615384614,33.71253178578218,4.42689811328453
Provincetown,2021-04-15,2582.831820358779,76,1597,0.5846,0.32617736941522435,0.5854,0.05033783783783784,21.013157894736842,61.83135841102352,2.942506724632303
Quincy,2021-04-15,101530.85427861784,7197,25564,0.5836996851868367,0.16645771851111735,0.5973709676268617,0.08001402450037717,3.552035570376545,25.178553043440427,7.0884856146784845
Randolph,2021-04-15,34437.88450263616,3958,10011,0.7132569668702948,0.1545489371441409,0.7194572938582038,0.49141154475344706,2.5293077311773624,29.06972987621721,11.493156612732765
Raynham,2021-04-15,15123.00269875928,1531,3916,0.5491138546992362,0.17523974752994875,0.5366996780912706,0.03971799525338545,2.557805355976486,25.894328514014457,10.123650907802894
Reading,2021-04-15,27680.06223441157,2010,8052,0.11689760956175299,0.16448886662365195,0.15903009561752987,0.031180134142446504,4.005970149253732,29.089529972190007,7.261544367126417
Rehoboth,2021-04-15,12712.608802080536,944,2640,0.17755782155272307,0.17961446036815454,0.07473383545770568,0.03318986922694918,2.7966101694915255,20.766783915886247,7.425698491135082
Revere,2021-04-15,60849.009238985025,10323,14365,0.7367658165066662,0.15381358225749245,0.7799411540207468,0.3764450867052023,1.3915528431657465,23.607615275347104,16.964943438037462
Richmond,2021-04-15,1304.7898284374692,42,432,0.23495112531258683,0.32933792441683707,0.27032717421505975,0.01282051282051282,10.285714285714285,33.108780478257934,3.218909213163966
Rochester,2021-04-15,5675.633828965876,439,1552,0.4414,0.188471210168035,0.3109,0.02001906577693041,3.5353075170842825,27.344963518951694,7.734818933517908
Rockland,2021-04-15,18091.28595041864,1752,4488,0.42255505611703614,0.165801216462037,0.4356365123680831,0.05388352225138199,2.5616438356164384,24.807523424812956,9.684220374392224
Rockport,2021-04-15,6461.82916759406,282,2807,0.3321329450915142,0.331194238089457,0.18765191347753743,0.01691625069328896,9.953900709219857,43.439712304327806,4.3640893729321135
Rowe,2021-04-15,335.8584627667989,10,124,0.6628,0.3767675898896599,0.6369,0.04873949579831933,12.4,36.92031428313259,2.977444700252628
Rowley,2021-04-15,6179.819505871312,373,1894,0.1179,0.18663147033570193,0.07,0.019530009526833914,5.07774798927614,30.64814430584181,6.035774987370114
Royalston,2021-04-15,1273.8403572737184,71,302,0.7759333851590106,0.20522313165987804,0.6896282685512367,0.002564102564102564,4.253521126760563,23.7078373499127,5.57369686040994
Russell,2021-04-15,1894.7075901247028,121,300,0.5284,0.13339626345031055,0.3157,0.03307086614173228,2.479338842975207,15.833577780741095,6.386209704898908
Rutland,2021-04-15,9116.212937753106,593,2537,0.133,0.13096750973144822,0.1242,0.04064756580479851,4.278246205733558,27.8295386178781,6.504894127079902
Salem,2021-04-15,45021.14720231696,4510,11689,0.5832129624497714,0.15350336576516177,0.6386260657706341,0.23793303209361605,2.5917960088691796,25.96335439315158,10.01751461315028
Salisbury,2021-04-15,8853.202796759819,608,2541,0.5190968400477793,0.20684245324403897,0.5102291128244109,0.044218055706079985,4.1792763157894735,28.701477401262963,6.867571137334861
Sandisfield,2021-04-15,931.6434505257923,34,201,0.5867,0.3191968032728391,0.5038,0.02263374485596708,5.911764705882353,21.574777334243212,3.649464822707807
Sandwich,2021-04-15,21077.95815131039,1147,6489,0.22587634936812068,0.22717178156373585,0.10688201793721973,0.03301056338028169,5.657367044463819,30.785714410371323,5.441703564292789
Saugus,2021-04-15,28486.30887461846,4021,8731,0.5930892685851319,0.1956556228552177,0.6337984096932979,0.08972128528315285,2.1713504103456853,30.649811593454267,14.115552905426595
Savoy,2021-04-15,620.4035675903183,16,168,0.7498,0.2490170052899306,0.6706,0.09874826147426982,10.499999999999998,27.079147957275822,2.578966472121507
Scituate,2021-04-15,18099.24178172824,1173,6193,0.17530188612795927,0.21502201538098192,0.1299667892780278,0.01753421645687902,5.279624893435635,34.21690297685304,6.480934473090363
Seekonk,2021-04-15,14013.20864759793,1268,2900,0.377611939513478,0.19587145654023688,0.28076083497698884,0.018277449046679817,2.2870662460567823,20.694760728458164,9.048605725408605
Sharon,2021-04-15,18279.73897843839,972,5872,0.09620523369565216,0.1779041379597258,0.18682140217391302,0.07177450073461392,6.041152263374485,32.122996980023814,5.317362579118384
Sheffield,2021-04-15,3054.087016272088,105,903,0.3626,0.25705903578802697,0.1805,0.0035549235691432635,8.6,29.566937523025437,3.4380159910494696
Shelburne,2021-04-15,1830.683349836562,32,1279,0.49616936061075984,0.26064097786360685,0.45410169986878207,0.011383320960158377,39.96875,69.86462186998016,1.7479811570284323
Sherborn,2021-04-15,3773.552264254862,151,1230,0.0103,0.18687090217950447,0.0055,0.04371076493838642,8.145695364238412,32.59528194829123,4.001534613164208
Shirley,2021-04-15,8525.688638572674,808,1780,0.645,0.12168289127188618,0.6733,0.17965254014214266,2.202970297029703,20.878078891443053,9.477240305778643
Shrewsbury,2021-04-15,39496.62611090376,2861,10015,0.3297938269522685,0.1567258451892216,0.5185445244922053,0.0822014945726286,3.500524292205523,25.356596211227213,7.2436566909956115
Shutesbury,2021-04-15,1742.3840205001934,34,439,0.3975,0.2198481678998443,0.3747,0.06380208333333333,12.911764705882353,25.19536421563224,1.9513493925546608
Somerset,2021-04-15,18521.11834570715,1960,5329,0.6238298674780799,0.2344180982281727,0.4524839091964608,0.011424177514142913,2.7188775510204084,28.772560600991802,10.582514313744404
Somerville,2021-04-15,75646.31156111367,5484,18409,0.4336686263201187,0.10339467973099271,0.3943876105023306,0.1687314805354041,3.3568563092633115,24.335621420388232,7.24952728933723
South Hadley,2021-04-15,18076.37395851275,998,4640,0.49422636122177954,0.19987661631628947,0.3435509794156707,0.08602150537634409,4.649298597194388,25.66886484341,5.521018774509306
Southampton,2021-04-15,6017.993122079636,399,1781,0.3098,0.2093160061654482,0.2121,0.0021172638436482085,4.463659147869674,29.59458350767507,6.630117248490934
Southborough,2021-04-15,9670.194517859358,475,2987,0.1495518862766539,0.17129937078167912,0.2070854291962821,0.0448679769704189,6.28842105263158,30.888727155213598,4.912000468271328
Southbridge,2021-04-15,16769.94941791705,1786,3060,0.8305769089617615,0.16039074940555936,0.7976409257724637,0.34669113294660825,1.7133258678611423,18.246924446478587,10.650002307650574
Southwick,2021-04-15,9799.85313675314,563,1978,0.42741776498406503,0.2102935441058806,0.399201511257325,0.017888352009869435,3.5133214920071048,20.18397594737165,5.744984053776663
Spencer,2021-04-15,11469.995289915123,836,2843,0.5935869050616973,0.1953461535731933,0.41166926047175356,0.04801477377654663,3.400717703349282,24.786409480914774,7.288581894493405
Springfield,2021-04-15,156244.69787794803,20239,25118,0.8733785944458216,0.128831191884647,0.8596219077209748,0.6337789176446206,1.2410692227876872,16.076065518473566,12.953399555234752
Sterling,2021-04-15,7859.105975385775,686,2340,0.2001,0.22207654416386632,0.14,0.05104321907600596,3.4110787172011663,29.774379011158935,8.728728205835482
Stockbridge,2021-04-15,1706.191122477667,65,705,0.5141,0.3518779095089891,0.4296,0.08348968105065666,10.846153846153847,41.320107150494685,3.809655269194545
Stoneham,2021-04-15,22263.86273364292,2370,7431,0.3117054732658959,0.21785368435910388,0.33202011380057805,0.06353865606936417,3.1354430379746843,33.37695748892225,10.645053054601766
Stoughton,2021-04-15,27679.34614920292,2868,7469,0.44828018896677846,0.19636075356913393,0.45277120334709486,0.18476203827013388,2.604253835425384,26.984018913376985,10.361516433734796
Stow,2021-04-15,7245.131319415531,265,2072,0.0322,0.17949282275170977,0.0226,0.028458720766413075,7.818867924528302,28.598515453369995,3.6576286656095793
Sturbridge,2021-04-15,10569.007528721693,579,2695,0.22339412813253642,0.17645203683440794,0.4684786410821013,0.03690888119953864,4.6545768566493955,25.49908298084027,5.478281649687019
Sudbury,2021-04-15,17809.80618165683,800,5457,0.03260469681908549,0.16986200272705423,0.13693370195493704,0.03004223864836325,6.82125,30.640423283328175,4.491907389896013
Sunderland,2021-04-15,3720.873221108925,202,926,0.4099,0.15734261355162427,0.3693,0.0860890953812517,4.584158415841584,24.886631308658938,5.4288331796426625
Sutton,2021-04-15,8954.39405788115,688,2411,0.07617341502397443,0.17684767373959814,0.03587405434203516,0.039211507725093235,3.504360465116279,26.92532832948059,7.683378635704125
Swampscott,2021-04-15,13616.40866980451,1116,5204,0.3466005739000249,0.22589607941201428,0.5255620061548698,0.04153846153846154,4.663082437275985,38.21859439001924,8.195993723916501
Swansea,2021-04-15,15949.10794891214,1741,4448,0.4743998724334832,0.2148946071300505,0.32850643907180177,0.010076185795035636,2.554853532452613,27.888707094138077,10.915971009643524
Taunton,2021-04-15,57573.24110743497,5848,11523,0.6260116847673491,0.16562844624453874,0.6030009231909612,0.15280025384737428,1.9704172366621064,20.01450635460564,10.157496586108982
Templeton,2021-04-15,9019.601355083903,622,1951,0.5275208869552501,0.17891477339746814,0.5066291349809886,0.024732373569582872,3.1366559485530545,21.630667733450522,6.896091917071361
Tewksbury,2021-04-15,30825.64694295605,3159,9238,0.35407005999612934,0.19103949511595808,0.3247095735758983,0.03190833252182945,2.9243431465653686,29.96855189153125,10.247960102332454
Tisbury,2021-04-15,4174.09368221099,330,2412,0.331070239102022,0.21222374820703963,0.3492536711001768,0.10650743358518157,7.3090909090909095,57.78499917908837,7.905907847885225
Topsfield,2021-04-15,5777.71051430394,407,2294,0.2769,0.2321531128865847,0.3219,0.01663868111738666,5.636363636363636,39.70430838168024,7.044312777394882
Townsend,2021-04-15,9113.799147215503,426,1977,0.3584513167636171,0.1665918844687176,0.2390118455843469,0.03289264939185616,4.640845070422536,21.692380620479483,4.674230725505442
Truro,2021-04-15,1968.130527990182,49,933,0.5517,0.3769703317089811,0.3246,0.030303030303030304,19.040816326530614,47.4053924133153,2.4896722703670413
Tyngsborough,2021-04-15,11979.08838396037,1084,3369,0.4449533680090637,0.14354091146094924,0.3243678030693172,0.04366140137707574,3.1079335793357936,28.124009874666147,9.049102613279342
Tyringham,2021-04-15,241.589879726425,8,33,0.462,0.5001220788578479,0.2169,0.09183673469387756,4.125,13.65951257452051,3.311396987762548
Upton,2021-04-15,9203.201331355536,301,2019,0.2653,0.15085743537599142,0.2375,0.10809069827364082,6.707641196013289,21.938018384116152,3.270601056770164
Uxbridge,2021-04-15,15611.3411572231,836,3239,0.4630010544153643,0.1914340952107252,0.2705659433251742,0.03665973168806944,3.874401913875598,20.74773696493956,5.355081229604653
Wakefield,2021-04-15,27113.42729047539,2392,8452,0.26001169139465874,0.18147799577368728,0.27805251854599405,0.0586160312218553,3.5334448160535117,31.172746659619396,8.822197114269947
Wales,2021-04-15,1911.00314707446,82,291,0.6134,0.17965298525924042,0.4262,0.05461102524471922,3.548780487804878,15.227604436208788,4.2909400816808265
Walpole,2021-04-15,26055.176096997002,1997,7680,0.28906583422080223,0.17638387539616057,0.2454228594249201,0.09072035724078499,3.8457686529794692,29.47590901481246,7.6645039456485
Waltham,2021-04-15,66447.14327036396,5433,15029,0.466738348322134,0.13615302353302955,0.5143622830345723,0.2100248154746755,2.766243327811522,22.61797762899925,8.176423744650537
Ware,2021-04-15,10160.386305655253,573,1977,0.7307783348633571,0.18576790506224727,0.6935157051055717,0.07150954090307954,3.450261780104712,19.457921584139033,5.639549351396897
Wareham,2021-04-15,24185.15802085188,1555,5589,0.6356369531327085,0.21327792905625073,0.5970067627035027,0.06626386687797148,3.594212218649518,23.10921431723247,6.429563117426461
Warren,2021-04-15,5442.321499514373,232,706,0.4304,0.1335081360760029,0.3027,0.015416005440943096,3.043103448275862,12.972405251380271,4.262886711501732
Warwick,2021-04-15,733.9421121872019,18,147,0.6943,0.27291160231226386,0.5841,0.019404915912031046,8.166666666666668,20.028827554523218,2.4525094964722305
Watertown,2021-04-15,33036.74137139965,2257,10365,0.27769915811445467,0.17753219753921531,0.36007133066620284,0.1147596575013423,4.592379264510412,31.374159707449596,6.831787598621682
Wayland,2021-04-15,13217.562427383005,600,4591,0.030049811547714515,0.20763796277976554,0.13948717321571774,0.04659985683607731,7.651666666666666,34.73408977807256,4.539414913274567
Webster,2021-04-15,17180.90065354914,1778,3268,0.6511339932826586,0.1837662212019105,0.6710597489835602,0.14318543397560546,1.8380202474690663,19.021121569228757,10.34870078032091
Wellesley,2021-04-15,29713.05199802939,1300,7641,0.13962882541069901,0.16006353829518397,0.1748003357104547,0.06690678891071819,5.877692307692309,25.71597155521675,4.375181654466925
Wellfleet,2021-04-15,2759.834263247254,65,1365,0.5981838921146283,0.3775880823437798,0.4292525004682524,0.021832806664751507,21.000000000000004,49.459491759259656,2.3552138932980786
Wendell,2021-04-15,709.2504070436181,11,240,0.6943,0.25301517955228336,0.5841,0.03975903614457831,21.818181818181817,33.838542440940785,1.550933195209786
Wenham,2021-04-15,5203.123766032365,273,1225,0.024,0.1546742411757939,0.1675,0.07027649769585254,4.487179487179487,23.543549127106814,5.2468480911838045
West Boylston,2021-04-15,7840.638986433936,614,2412,0.5748672911070267,0.23912392604252056,0.4675452000565531,0.1707920792079208,3.9283387622149837,30.762798850620477,7.830994400614002
West Bridgewater,2021-04-15,7285.822053081787,821,1860,0.3652122958827635,0.20745249012730232,0.29344766224703417,0.059455687369155616,2.2655298416565164,25.529034149458116,11.268460772422104
West Brookfield,2021-04-15,3703.877027284469,255,1076,0.4448109627156372,0.24380904463264483,0.42987779632721207,0.012461740271097508,4.219607843137255,29.05064050652025,6.884677815206937
West Newbury,2021-04-15,4036.384250460343,181,1633,0.2666,0.1946020492071111,0.2093,0.014189041693953285,9.022099447513813,40.457000589420076,4.484211332936334
West Springfield,2021-04-15,29347.86407352808,2727,6214,0.6334440242796344,0.17654192192734783,0.5684341275378497,0.12429358822298193,2.278694536120279,21.17360222342402,9.291987972847972
West Stockbridge,2021-04-15,1175.1166229483413,40,484,0.34542775800711745,0.35757398578580124,0.29782574139976276,0.0679327976625274,12.1,41.18740136495175,3.4039174681778306
West Tisbury,2021-04-15,2871.290458416786,117,748,0.1241,0.2802974729370413,0.15310000000000001,0.023272995936461028,6.3931623931623935,26.051004272568203,4.074822860816149
Westborough,2021-04-15,18711.126473274962,1509,5259,0.15152958200669442,0.16859340465695238,0.32643288023512124,0.0796544094405226,3.485089463220676,28.106271461055066,8.06472021957256
Westfield,2021-04-15,42241.68945514119,2965,8332,0.5388672262354294,0.17947790166553318,0.5323587362502052,0.10783939726288684,2.8101180438448568,19.724589871927865,7.019132137573946
Westford,2021-04-15,23089.21611687573,1261,6615,0.07528726957096801,0.15044429475636997,0.12429399851202777,0.026370174423410764,5.245836637589216,28.649738330289818,5.461424041495912
Westminster,2021-04-15,7315.648114547028,523,2127,0.3249,0.17365960739576455,0.0343,0.03600782778864971,4.066921606118547,29.074662513776474,7.1490590008016435
Weston,2021-04-15,10981.72363657879,526,3481,0.10067438468550592,0.21781670939203007,0.39082625341841387,0.06579928731250517,6.6178707224334605,31.698120579225023,4.789776335728917
Westport,2021-04-15,16752.22686706556,1519,5554,0.4549309005564599,0.25460124146889024,0.319988458189802,0.012355694227769111,3.6563528637261355,33.15380124727787,9.06745122337326
Westwood,2021-04-15,14695.18298003522,1013,5277,0.27177741385698406,0.21317971487313808,0.410875483512412,0.03003778337531486,5.209279368213228,35.909726385641456,6.893415355060601
Weymouth,2021-04-15,56177.31644251469,4952,16544,0.5251269286855079,0.1798309249462734,0.4763061811183747,0.08087400681044268,3.340872374798061,29.44960893055331,8.814945806582447
Whately,2021-04-15,1451.4873798720441,60,249,0.4099,0.24619850262907939,0.3693,0,4.15,17.154816738534137,4.133690780369672
Whitman,2021-04-15,15539.121805317045,1274,3431,0.45726611189091637,0.13533514541431435,0.36540242630840186,0.024864648085021056,2.69309262166405,22.079754847059693,8.198661520009924
Wilbraham,2021-04-15,14533.45593765432,1278,4555,0.28024622480918127,0.2336859963604563,0.41178614024490695,0.07726344452008169,3.564162754303599,31.341478720134138,8.793503798975067
Williamsburg,2021-04-15,2458.272225515766,72,1180,0.44779896288613974,0.25081289616179314,0.31042823912882433,0.023013112122023012,16.38888888888889,48.00119318569066,2.9288863638726506
Williamstown,2021-04-15,7178.474023926626,285,1625,0.5150032860635697,0.25459313153698143,0.49774551589242055,0.11351351351351352,5.701754385964913,22.63712307913493,3.97020312464828
Wilmington,2021-04-15,24460.26540053926,2115,6431,0.20001171696677655,0.16135517795717488,0.27092412291825174,0.04966607490066785,3.0406619385342792,26.291619876938128,8.646676417310548
Winchendon,2021-04-15,10765.112077551556,682,2024,0.6674553437029604,0.14801067001615845,0.6697719016557954,0.0441748471939248,2.967741935483871,18.80147633781388,6.335280070350329
Winchester,2021-04-15,22284.28515387031,1235,6611,0.16654757347703553,0.1808824174731227,0.2753842980581622,0.024077258896679454,5.353036437246963,29.666646043845873,5.542022063855643
Windsor,2021-04-15,845.3079348458156,22,192,0.4181,0.2538783115010141,0.1064,0.01038961038961039,8.727272727272727,22.713616196566385,2.602601855856565
Winthrop,2021-04-15,18868.13922198433,2298,6178,0.44164268141354196,0.21092223526544399,0.4498762881035878,0.10083625573239817,2.688424717145344,32.743027424779996,12.17926141504442
Woburn,2021-04-15,41525.0307396021,4098,11165,0.34469835753951306,0.18012171260712714,0.482981892353695,0.11370508054522925,2.7244997559785262,26.887397314680435,9.868746457282617
Worcester,2021-04-15,191574.6773705577,22659,40520,0.7405941863659928,0.1265114635688171,0.7478125974598236,0.3323671549638761,1.7882519087338364,21.151020874028806,11.827763622522673
